0,ProblemDescription,ProblemCategory,ProblemKeyword,Solution,SolutionDoc,AdditionalInfo,Code,L2D_SIM,CreateDate,UpdateDate
회사에서 지급한 노트북이 고장났어요.,"노트북, 법인폰 테더링 연결 시 노트북에서 무선 WIFI가 잡히지않는 오류 발생",PC관리,디바이스,업무지원담당 박현 매니저님께 PC 설정 확인 요청,cesco4_20.pdf,,cesco4,0.564877729857961,2024-08-30,2024-08-30
회사에서 지급한 노트북이 고장났어요.,"노트북 사용시 그룹웨어 제외 네이버 등 외부 사이트 접속 시 ""이페이지에 연결할 수 없습니다"" 문구 뜨며 접속이 안되는 경우.",PC관리,디바이스,1.검색 → 작업관리자 실행2.세부 정보 클릭3.[KESM_Tunnel.exe] 메뉴가 일시 중단됨 상태인지 확인4.일시 중단됨 상태라면 재부팅 2번 실행5.재부팅 2회 실행 시에도 접속이 안될 경우 서비스 데스크에 문의,cesco4_16.pdf,,cesco4,0.5834328589231814,2024-08-30,2024-08-30
회사에서 지급한 노트북이 고장났어요.,핸드폰(휴대폰) 카메라로 찍은 사진 전송시 PC에서 열람이 안되는 경우 발생.,PC관리,디바이스,heic오류로 파일을 표시하려면 HEVC 비디오 확장명이 필요합니다.1.핸드폰 설정 화면 열기1)핸드폰 설정 실행 > 검색 > '카메라' 검색 > 카메라 앱 정보2.카메라 실행 > 톱니바퀴(설정 아이콘)3.고효율 사진 비활성화※비활성화 후 촬영한 사진부터 HEIC가 해제됩니다.,cesco4_7.pdf,,cesco4,0.6093522336570673,2024-08-30,2024-08-30
회사에서 지급한 노트북이 고장났어요.,로그인 오류 - '현재 PC 노트북은 미등록된 IP에 대한 접근입니다...' 오류 발생,세스넷,세스넷 (메인프레임),※지사직원의 경우 세스넷 권한 발급시 IP를 발급받아 해당 IP로 설정 후 사용하고있습니다. 해당 오류 메세지는 발급받은 IP로 설정되지 않은 PC에서 세스넷을 로그인하는 경우에 발생합니다. 본인에게 할당된 IP로 설정 후 로그인시 처리됩니다.,cesco9_30.pdf,,cesco9,0.6167005235381833,2024-08-30,2024-08-30
윈도우 설치 방법이 궁금합니다.,윈도우 10 다운그레이드 방법,PC관리,PC관리,1. 하단 '시작' 클릭 → 설정2. 시스템 → '복구' 클릭3. '돌아가기' 클릭4. 되돌리려는 이유 체크 → '다음' 클릭5. 업데이트 '아니요' 클릭6. 알아야 할 사항 '다음' 클릭7. '다음' 클릭8. 'Windows 10으로 되돌리기' 클릭9. PC 자동 재부팅 된 후 확인,cesco4_5.pdf,,cesco4,0.5329069216117817,2024-08-30,2024-08-30
윈도우 설치 방법이 궁금합니다.,한글 파일을 설치하고 싶은 경우,MS Office 및 기타 프로그램,한글,업무지원담당 박현 매니저님께 문의,cesco3_10.pdf,,cesco3,0.579054368976422,2024-08-30,2024-08-30
윈도우 설치 방법이 궁금합니다.,캐논 복합기 드라이버 설치 방법,PC관리,PC 관리,1. http://oa.cesco.biz:8080 (이동) 접속2. ID : 사번 / PW : 사번 으로 로그인3. 공지사항 → 세스코 보안 드라이버 다운로드4. 설치 파일 실행 → 사번 입력 → 설치,cesco4_0.pdf,,cesco4,0.5824003649295199,2024-08-30,2024-08-30
윈도우 설치 방법이 궁금합니다.,Adobe Acrobat Reader DC 설치 방법,MS Office 및 기타 프로그램,PDF,"1.""https://get.adobe.com/kr/reader/?promoid=KSWLH""에 접속하여 AdobePDF 다운로드 클릭.2.Adobe 정품 옵션, 추가 기능 더 보기 옵션 크 해제 후 Acrobat Reader 다운로드클릭하여 설치",cesco3_1.pdf,,cesco3,0.6082426456456795,2024-08-30,2024-08-30
윈도우 설치 방법이 궁금합니다.,윈도우 로그인 암호를 설정하지 않음에도 암호가 걸려있는 문제발생,PC관리,PC관리,알약 내 PC 지키미 취약점 점검 화면에서 윈도우 로그인 암호를 설정했을 수 있습니다.※비밀번호가 기억나지 않는 경우 윈도우 암호 분실로 총무실 박현 매니저님께 문의해주세요.,cesco4_2.pdf,,cesco4,0.6157522050753785,2024-08-30,2024-08-30
세스톡 로그인이 안됩니다.,모바일 세스톡 로그인 시 '서버에 연결할 수 없습니다' 오류,세스톡,세스톡 로그인,"1.세스톡 로그인 화면 밑의 연결 설정 클릭2.서버 URL, 프록시 서버 확인3.연결시험 및 적용4.로그인 확인",cesco11_7.pdf,,cesco11,0.4668068505661756,2024-08-30,2024-08-30
세스톡 로그인이 안됩니다.,"신규입사자 세스톡 로그인시 ""서버에 없는 아이디입니다""라는 메시지가 나오며 로그인이 불가한 경우",세스톡,세스톡 로그인,"1.사내전산 ID/IP 결재문서 기안했는지 확인하기2.기안했을 경우, 정보전략팀에서 신규입사자 권한 처리 메일을 받았는지 확인하기3.메일 확인했을 경우, 정보전략팀 권한 처리 날짜 다음 날인 익일에 로그인이 가능합니다.",cesco11_2.pdf,,cesco11,0.47784869369435257,2024-08-30,2024-08-30
세스톡 로그인이 안됩니다.,세스톡 앱 클릭시 로그인 화면이 나오지 않는 경우,세스톡,세스톡 로그인,1.제어판 → CESCO Talk v559 프로그램 제거2.http://cesnet.cesco.biz/접속 → cesco talk 다운로드,cesco11_1.pdf,,cesco11,0.48585428954458043,2024-08-30,2024-08-30
세스톡 로그인이 안됩니다.,사용자를 인증할 수 없습니다. 포털에 사용자 정보를 확인하세요.오류 발생 해결 방법,모바일서비스(SRS),"모바일서비스(SRS), 로그인 오류",※설정 → 휴대전화 정보 → IMEI 번호 확인 후 포털에 사용자 등록 요청,cesco7_2.pdf,,cesco7,0.5105003820262828,2024-08-30,2024-08-30
세스톡 로그인이 안됩니다.,"세스톡에서 대화 및 전송 확인이 안되는 경우(메신저를 전송하였으나 상대 세스톡에서 확인이 안됨, 상대가 보낸 메신저를 나의세스톡에서 확인할 수 없음.)",세스톡,세스톡 오류,1.제어판 → CESCO Talk v559 프로그램 제거2.http://cesnet.cesco.biz/접속 → cesco talk 다운로드,cesco11_4.pdf,,cesco11,0.5263965718802684,2024-08-30,2024-08-30
연차 신청 방법이 궁금합니다.,1회차 플랜 삭제 방법,세스넷,CESNET-M,※CC기획실 구미혜 책임매니저님께 문의,cesco9_7.pdf,,cesco9,0.6161119287814298,2024-08-30,2024-08-30
연차 신청 방법이 궁금합니다.,SRS내에서 OT를 신청하지 않았는데 연장근로가 생성되어 연장근로 시간 초과 알람이 올 경우.,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀 이수빈 매니저님께 OT 확인 요청 문의,cesco7_23.pdf,,cesco7,0.6214250604603935,2024-08-30,2024-08-30
연차 신청 방법이 궁금합니다.,SRS DE 화면에서 지사 요청 조회 불가할 때 해결 방법,모바일서비스(SRS),모바일서비스(SRS),1.조회할 지사 요청 서비스 요청일자 확인2.SRS → 지사요청등록 → 지사요청 클릭 → 검색기간을 '요청일자 ~ 요청일자' 로 지정 →본부를 '전체' 로 지정 → 조회(조회 목록이 많아 조회가 안된 경우),cesco7_6.pdf,,cesco7,0.6251759758211011,2024-08-30,2024-08-30
연차 신청 방법이 궁금합니다.,"모바일 E-HR로 근태 신청 시 ""작업 중 오류가 발생하였습니다.전자 결재 진행 중 오류가 발생하였습니다. ErrMsg: InterfaceFail"" 라는 메시지와 함께 전자 결재 진행이 되지 않는 오류 발생.",e-hr,"모바일 E-HR, 근태",모바일 근태신청시 결재경로에 인원이 3인 초과일 경우 발생하는 오류입니다. 본인 포함 3명까지만 등록해주세요.,cesco2_2.pdf,,cesco2,0.6289165093195251,2024-08-30,2024-08-30
연차 신청 방법이 궁금합니다.,본사의 무선 네트워크 연결 방법,네트워크 및 인터넷,네트워크,"1.작업표시줄 → 네트워크 아이콘 클릭 → 네트워크 및 인터넷 설정2.2. Wi-Fi → 알려진 네트워크 관리 → 새 네트워크 추가(새 네트워크 추가가 안되는 경우, 알려진 네트워크 관리 목록에서 CESCO_User 삭제 후 추가) (새 네트워크 정보) 네트워크 이름: CESCO_User(대소문자 구별), 보안종류: WPA2-개인 AES, 보안 키: cesco15881119, V(체크) 자동으로 연결, V(체크) 이 네트워크에서 브로드캐스팅하지 않는 경우에도 연결3.CESCO_User 연결",cesco6_1.pdf,,cesco6,0.6297994159226361,2024-08-30,2024-08-30
내 연차가 얼마나 남았는지 궁금해.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco9_15.pdf,,cesco9,0.6550012924458223,2024-08-30,2024-08-30
내 연차가 얼마나 남았는지 궁금해.,오전 반차 쓴 후 서비스 시작 등 이유로 인해 서비스 일정에 지각이 잡힌 경우,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀에 문의,cesco7_16.pdf,,cesco7,0.6613748803146735,2024-08-30,2024-08-30
내 연차가 얼마나 남았는지 궁금해.,"SRS 플랜 삭제 시 ""당월에 2회차 이상의 작업이 있는 고객의 경우 1회차 서비스를 삭제할 수 없습니다. 자세한 문의사항은 통합운영실로 문의하시기 바랍니다."" 오류 메시지 발생할 경우.",모바일서비스(SRS),모바일서비스(SRS),"※1회차 플랜의 경우, 매출 생성용이므로 CC 기획실 구미혜 책임매니저님만 삭제 가능합니다.",cesco7_10.pdf,,cesco7,0.6741201238004915,2024-08-30,2024-08-30
내 연차가 얼마나 남았는지 궁금해.,SRS내에서 OT를 신청하지 않았는데 연장근로가 생성되어 연장근로 시간 초과 알람이 올 경우.,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀 이수빈 매니저님께 OT 확인 요청 문의,cesco7_23.pdf,,cesco7,0.6764999492882078,2024-08-30,2024-08-30
내 연차가 얼마나 남았는지 궁금해.,본사에서 네트워크 연결 시 CESCO_User 와이파이가 보이지 않거나 눌러도 네트워크가 연결되지 않습니다 라고 나올 경우.,네트워크 및 인터넷,네트워크,"윈도우 업데이트를 오래 하지 않아서 생긴 문제입니다.1.설정 → updaet → windows update에서 최신 업데이트 하기2.PC 재부팅 → WIFI → 알려진 네트워크 관리 클릭3.새 네트워크 추가 → 이름: CESCO_User, 보안종류: WP A2-개인 AES, 보안 키:cesco15881119 입력4.CESCO_User 정상 연결 확인",cesco6_2.pdf,,cesco6,0.6789567022156726,2024-08-30,2024-08-30
이번 달 월급 명세서 확인하려면 어디로 가야하나요,비용품의 승인 화면에서 품의서 조회 시 조회에러 발생 - 조회중문제가 발생하였습니다.,세스넷,회계전표관리,"※비용품의서 정상적으로 기안된지 확인, 항목에 보이지 않으면 재상신",cesco9_4.pdf,,cesco9,0.6129039891805736,2024-08-30,2024-08-30
이번 달 월급 명세서 확인하려면 어디로 가야하나요,"신규부서로 발령받아 지출결의서 작성시 결의내역코드 검색 안 되는 경우, 결의서 입력에서 결의코드 검색시 코드가 보이지 않는문제",세스넷,회계전표관리,※신규 부서 결의코드 등록 요청으로 회계팀에 조철환 책임님 안내,cesco9_2.pdf,,cesco9,0.6133326612171692,2024-08-30,2024-08-30
이번 달 월급 명세서 확인하려면 어디로 가야하나요,"월 차량 주유 마감 결재문서 상신시 ""MIS 프로그램이 연동처리를완결하지 않았습니다.(연계 업무시스템 url 호출 후 업무시스템에서 처리 실패)"" 오류 메시지가 뜨는 경우",그룹웨어,결재 문서,※총무팀 김태완 매니저님께 문의하세요.,cesco5_22.pdf,,cesco5,0.6168967419225864,2024-08-30,2024-08-30
이번 달 월급 명세서 확인하려면 어디로 가야하나요,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco9_15.pdf,,cesco9,0.6201386695805421,2024-08-30,2024-08-30
이번 달 월급 명세서 확인하려면 어디로 가야하나요,서비스 확인서 내 계약된 장비 수량과 서비스 확인서에 표기된 장비 수량이 다른 경우,세스넷,"(구)방제관리, 신방제관리",※서비스 운영팀에 문의하기,cesco9_23.pdf,,cesco9,0.6224999014919463,2024-08-30,2024-08-30
회사창립기념일이 언제인가요?,소속 지사 안에 팀 이동으로 SRS 약제 등록/신청 화면에서 지역단 내에 약제를 등록할 수 있는 창고가 없어질 경우,모바일서비스(SRS),모바일서비스(SRS),※SCM팀에게 해당 창고 권한 요청 문의,cesco7_18.pdf,,cesco7,0.6425550740754151,2024-08-30,2024-08-30
회사창립기념일이 언제인가요?,"구획 시작일자가 서비스일자 이후로 되어 있는 경우, SRS 장비모니터링 설치 장비 확인 불가 오류 해결 방법",모바일서비스(SRS),모바일서비스(SRS),구획 시작일자 세스넷에서 변경 가능1.CESNET-M → 서비스업무 → 고객 구획(설치장비) 관리2.고객 조회 → 더블클릭 → 최근 등록한 구획버전 더블클릭 → 시작일자를 서비스일자 전으로수정(ex. 서비스일자가 21.04.05인 경우 구획 시작일자 21.04.04로 수정)3.SRS 에서 구획 확인,cesco7_5.pdf,,cesco7,0.6530995359430517,2024-08-30,2024-08-30
회사창립기념일이 언제인가요?,신방제관리 내 법인계약고객 단가정보 클릭 시 오류 - 응용 프로그램에서 처리되지 않은 예외가 발생했습니다.,세스넷,"(구)방제관리, 신방제관리",※IT 서비스 데스크 직원에게 CCMS.CommonItem.dll 파일 추가 문의,cesco9_24.pdf,,cesco9,0.6534263627404395,2024-08-30,2024-08-30
회사창립기념일이 언제인가요?,SRS 고객제공문서 사후미팅 선택이 불가한 경우.,모바일서비스(SRS),모바일서비스(SRS),※서비스운영팀에 문의,cesco7_13.pdf,,cesco7,0.6602764133137383,2024-08-30,2024-08-30
회사창립기념일이 언제인가요?,비용품의 승인 화면에서 품의서 조회 시 조회에러 발생 - 조회중문제가 발생하였습니다.,세스넷,회계전표관리,"※비용품의서 정상적으로 기안된지 확인, 항목에 보이지 않으면 재상신",cesco9_4.pdf,,cesco9,0.6621232608025517,2024-08-30,2024-08-30
