0,ProblemDescription,ProblemCategory,ProblemKeyword,Solution,SolutionDoc,AdditionalInfo,Code,L2D_SIM,CreateDate,UpdateDate
인터넷 연결이 안되는데 해결해주세요,본사에서 네트워크 연결 시 CESCO_User 와이파이가 보이지 않거나 눌러도 네트워크가 연결되지 않습니다 라고 나올 경우.,네트워크 및 인터넷,네트워크,"윈도우 업데이트를 오래 하지 않아서 생긴 문제입니다.1.설정 → updaet → windows update에서 최신 업데이트 하기2.PC 재부팅 → WIFI → 알려진 네트워크 관리 클릭3.새 네트워크 추가 → 이름: CESCO_User, 보안종류: WP A2-개인 AES, 보안 키:cesco15881119 입력4.CESCO_User 정상 연결 확인",cesco6_2.pdf,,cesco6,0.5370220876338877,2024-08-30,2024-08-30
사내 교육 인터넷 강의 어디서 보면 되요?,본사의 무선 네트워크 연결 방법,네트워크 및 인터넷,네트워크,"1.작업표시줄 → 네트워크 아이콘 클릭 → 네트워크 및 인터넷 설정2.2. Wi-Fi → 알려진 네트워크 관리 → 새 네트워크 추가(새 네트워크 추가가 안되는 경우, 알려진 네트워크 관리 목록에서 CESCO_User 삭제 후 추가) (새 네트워크 정보) 네트워크 이름: CESCO_User(대소문자 구별), 보안종류: WPA2-개인 AES, 보안 키: cesco15881119, V(체크) 자동으로 연결, V(체크) 이 네트워크에서 브로드캐스팅하지 않는 경우에도 연결3.CESCO_User 연결",cesco6_1.pdf,,cesco6,0.5990991565073768,2024-08-30,2024-08-30
모바일 앱 어디서 받으면 되나요,모바일 앱 설치 주소,모바일서비스(SRS),모바일서비스(SRS),"1.모바일 그룹웨어, 세스톡 설치 주소https://appstore.cesco.co.kr2.모바일 SRS, SFA 설치 주소http://mobile.cesco.biz:8879/appstore※해당 파일들 설치시 사내망으로 인터넷 접속을 하셔서 다운로드를 받으셔야 합니다.(CESCO_USER, CESCO_AP, SSLVPN접속 후 외부 인터넷이나, 핫스팟 연결)",cesco7_0.pdf,,cesco7,0.5358396468623631,2024-08-30,2024-08-30
SRS 로그인이 안됩니다.,사용자를 인증할 수 없습니다. 포털에 사용자 정보를 확인하세요.오류 발생 해결 방법,모바일서비스(SRS),"모바일서비스(SRS), 로그인 오류",※설정 → 휴대전화 정보 → IMEI 번호 확인 후 포털에 사용자 등록 요청,cesco7_2.pdf,,cesco7,0.45837644533210875,2024-08-30,2024-08-30
그룹웨어 비밀번호 찾는 법,그룹웨어 로그인 시 아이디/비밀번호를 입력 후 로그인 버튼을 눌렀을 때 아무런 반응이 없어 로그인이 안되는 경우,그룹웨어,그룹웨어,"1.제어판 → 프로그램 및 기능 → KSignAccessCS 버전 1.0.0.3 제거2.제어판 → 프로그램 및 기능 → WebCubeAgent 1.2.4.5 제거3.브라우저(Edge, Chrome) 바로가기 마우스 우클릭 → 관리자 권한으로 실행 → 그룹웨어접속4.통합로그인모듈 설치 파일 다운로드 → 폴더 열기 → 설치 파일 마우스 우클릭 → 관리자 권한으로 실행5.그룹웨어 접속 → 보안프로그램 설치 창 뜨는지 확인하기6.보안프로그램 설치 파일 다운로드 → 폴더 열기 → 설치 파일 마우스 우클릭 → 관리자 권한으로 실행7.그룹웨어 접속 후 게시물이 잘 뜨는지 확인※ 위의 방법대로 진행했는데도 해결되지 않을 경우 서비스 데스크에 문의",cesco5_28.pdf,,cesco5,0.5295258480729619,2024-08-30,2024-08-30
지사 요청 불가능 할 때 해결 방법,SRS DE 화면에서 지사 요청 조회 불가할 때 해결 방법,모바일서비스(SRS),모바일서비스(SRS),1.조회할 지사 요청 서비스 요청일자 확인2.SRS → 지사요청등록 → 지사요청 클릭 → 검색기간을 '요청일자 ~ 요청일자' 로 지정 →본부를 '전체' 로 지정 → 조회(조회 목록이 많아 조회가 안된 경우),cesco7_6.pdf,,cesco7,0.4821635801917794,2024-08-30,2024-08-30
설치 확인 등록 중 문제가 발생했습니다 해결 방법,"재고에 있는 장비를 사용하기 위해 자산번호를 찍으면 ""설치 확인서 등록중에 문제가 발생했습니다… "" 에러 문구가 나오는 경우",모바일서비스(SRS),모바일서비스(SRS),※SCM팀 최유정 팀장님께 자산번호 정상 등록으로 처리 요청 문의,cesco7_17.pdf,,cesco7,0.48838142893230624,2024-08-30,2024-08-30
연장 근무 신청하는 방법,소속 지사 안에 팀 이동으로 SRS 약제 등록/신청 화면에서 지역단 내에 약제를 등록할 수 있는 창고가 없어질 경우,모바일서비스(SRS),모바일서비스(SRS),※SCM팀에게 해당 창고 권한 요청 문의,cesco7_18.pdf,,cesco7,0.5917073802193106,2024-08-30,2024-08-30
연장 근무 신청 안했는데 근로시간 초과 알림 왔을 때,SRS내에서 OT를 신청하지 않았는데 연장근로가 생성되어 연장근로 시간 초과 알람이 올 경우.,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀 이수빈 매니저님께 OT 확인 요청 문의,cesco7_23.pdf,,cesco7,0.5292084116752336,2024-08-30,2024-08-30
세스톡 개인 정보 변경하는 법?,세스톡 개인정보 변경 방법,세스톡,세스톡,※세스톡 개인정보 화면1.그룹웨어 → 개인정보설정 메뉴 클릭2.설정 변경 → 확인(저장)3.저장 후 처리날짜 기준으로 익일 세스톡에 정보 동기화,cesco11_0.pdf,,cesco11,0.4106202180720434,2024-08-30,2024-08-30
세스톡 쪽지 확인 안되는 경우,세스톡 쪽지 확인 및 통합메세지함이 열리지 않는 경우,세스톡,세스톡 오류,1.제어판 → CESCO Talk v559 프로그램 제거2.http://cesnet.cesco.biz/접속 → cesco talk 다운로드,cesco11_6.pdf,,cesco11,0.4368462787513777,2024-08-30,2024-08-30
ehr 로그인시 계정이 잠겼다고 나와요,윈도우 로그인 시 '참조된 계정이 현재 잠겨있으므로 그 계정으로로그온할 수 없습니다.' 메시지 발생,PC관리,PC관리,-비밀번호 5회 오입력으로 계정이 잠긴 상태. 20분 후 로그인 가능.※20분간 올바른 패스워드를 입력하셔도 열리지 않습니다,cesco4_1.pdf,,cesco4,0.5194144440327009,2024-08-30,2024-08-30
근태 신청시 전자 결재 오류가 발생해서 진행되지 않습니다.,"모바일 E-HR로 근태 신청 시 ""작업 중 오류가 발생하였습니다.전자 결재 진행 중 오류가 발생하였습니다. ErrMsg: InterfaceFail"" 라는 메시지와 함께 전자 결재 진행이 되지 않는 오류 발생.",e-hr,"모바일 E-HR, 근태",모바일 근태신청시 결재경로에 인원이 3인 초과일 경우 발생하는 오류입니다. 본인 포함 3명까지만 등록해주세요.,cesco2_2.pdf,,cesco2,0.48353768857245144,2024-08-30,2024-08-30
응답 오류가 발생했습니다 해결 방법,ID/PW가 일치하지 않습니다 오류 발생 해결 방법,모바일서비스(SRS),"모바일서비스(SRS), 로그인 오류",▪ID / PW 가 사번 / 사번 으로 되어있는지 확인▪그룹웨어에서 PW 변경 후 로그인 안내,cesco7_3.pdf,,cesco7,0.5387201189397381,2024-08-30,2024-08-30
게시글 문서 열람 권한이 없어서 안열리는 경우,CAWS 게시글 문서 열람 권한이 없어 확인이 되지 않는 경우,CAWS,CAWS,커뮤니케이션팀 최태웅 책임 매니저님께 권한 부여 문의,cesco1_0.pdf,,cesco1,0.46800874274903015,2024-08-30,2024-08-30
반출 문서 보안 푸는 방법,인쇄시 워터마크 삽입 선택 화면이 열리지 않는 경우 해결 방법,보안프로그램,문서보안(DRM),1.작업 표시줄→숨겨진 아이콘 표시→Fasoo Smart Print Manager→마우스 우클릭→인쇄 설정2.인쇄 시 다시 표시 안 함 체크 해제→확인,cesco8_9.pdf,,cesco8,0.5135462502151845,2024-08-30,2024-08-30
세스코몰 사이트 주소 알려줘,멤버스 인증이 안되는 경우,세스코몰,세스코몰,"※업장의 경우 고객명에 대표자명을 적어 인증이 안되는 경우가 많습니다.1.멤버스 인증 클릭2.고객코드 인증 클릭3.고객코드: 고객코드 입력 / 계약자명: 고객명(업장일 경우 상호명, 가정집은 계약자명) 입력후 고객코드 등록하기",cesco10_0.pdf,,cesco10,0.5845337392044805,2024-08-30,2024-08-30
세스코몰 로그인이 안될 때 어떻게 하지,멤버스 인증이 안되는 경우,세스코몰,세스코몰,"※업장의 경우 고객명에 대표자명을 적어 인증이 안되는 경우가 많습니다.1.멤버스 인증 클릭2.고객코드 인증 클릭3.고객코드: 고객코드 입력 / 계약자명: 고객명(업장일 경우 상호명, 가정집은 계약자명) 입력후 고객코드 등록하기",cesco10_0.pdf,,cesco10,0.5150834910296808,2024-08-30,2024-08-30
사내 보안 프로그램은 뭐 깔면 돼?,그룹웨어 보안 프로그램 무한 재설치 되는 경우,그룹웨어,그룹웨어,"1.제어판 → 프로그램 및 기능 → WebCubeAgent 1.2.4.5 → 제거2.PC 재부팅3.브라우저 (Edge , Chrome) 바로가기 마우스 우클릭 → 관리자 권한으로 실행 → 그룹웨어접속4.보안프로그램 설치 파일 다운로드 → 폴더 열기 → 설치 파일 마우스 우클릭 → 관리자 권한으로 실행5.그룹웨어 접속",cesco5_5.pdf,,cesco5,0.5842165278198389,2024-08-30,2024-08-30
세스넷 권한 신청 누구한테 하면 될까요,"세스넷 해외법인 메뉴 진입 시 ""사용자별 권한관리에서 권한을 넣어주세요"" 라는 안내메시지 발생할 경우",세스넷,CESNET-M,1.지사 기술팀장에게 해당 메뉴 권한이 있으므로 지사 기술팀장에게 권한 받기2.본사 해외사업지원팀에 권한 문의,cesco9_13.pdf,,cesco9,0.5340291426560855,2024-08-30,2024-08-30
PC ip 확인하는 방법,본부와 지사의 PC IP 설정 방법,네트워크 및 인터넷,네트워크,"1.제어판 실행 → 네트워크 및 공유 센터 → 어댑터 설정 변경2.(와이파이 사용의 경우) WI-FI 마우스 우클릭 → 속성 → 3번으로 이동 (방식 동일) (유선연결 사용 경우) 이더넷 마우스 우클릭 → 속성3.인터넷 프로토콜 버전 4(TCP/IPv4) 더블클릭4.다음 IP 주소 사용, 다음 DNS 서버 주소 사용 클릭 → 할당 받은 IP 입력 → 확인※ DHCP 변경 작업 진행한 지사는 해당 화면에서 '자동으로 IP 주소 받기', '자동으로 DNS 서버 주소받기' 체크 후 확인",cesco6_0.pdf,,cesco6,0.5460715795554361,2024-08-30,2024-08-30
본사 무선 네트워크 연결 방법,본사의 무선 네트워크 연결 방법,네트워크 및 인터넷,네트워크,"1.작업표시줄 → 네트워크 아이콘 클릭 → 네트워크 및 인터넷 설정2.2. Wi-Fi → 알려진 네트워크 관리 → 새 네트워크 추가(새 네트워크 추가가 안되는 경우, 알려진 네트워크 관리 목록에서 CESCO_User 삭제 후 추가) (새 네트워크 정보) 네트워크 이름: CESCO_User(대소문자 구별), 보안종류: WPA2-개인 AES, 보안 키: cesco15881119, V(체크) 자동으로 연결, V(체크) 이 네트워크에서 브로드캐스팅하지 않는 경우에도 연결3.CESCO_User 연결",cesco6_1.pdf,,cesco6,0.37232645984738194,2024-08-30,2024-08-30
본사에서 와이파이가 잡히지 않을 때 해결법,인쇄시 워터마크 삽입 선택 화면이 열리지 않는 경우 해결 방법,보안프로그램,문서보안(DRM),1.작업 표시줄→숨겨진 아이콘 표시→Fasoo Smart Print Manager→마우스 우클릭→인쇄 설정2.인쇄 시 다시 표시 안 함 체크 해제→확인,cesco8_9.pdf,,cesco8,0.5800538234565279,2024-08-30,2024-08-30
세스닉 이용 방법,겸직자 세스넷 사용 방법,세스넷,세스넷 (메인프레임),"1.기존 사용하던 그룹웨어 ID / PW 로 로그인('기존ID_1'로 새로 생성한 ID는 그룹웨어 로그인할 경우에만 사용)2.오른쪽 하단의 부서변경 버튼 클릭3.겸직 부서 선택 후 확인※인사관리 → 근로시간관리 → O/T 승인 화면에 지사원 O/T 신청건 조회 불가 (지사장님의경우)※O/T 신청, 승인의 경우 겸직자에 대한 로직이 반영 되어있지 않음※지사장이 없는 지사의 경우, 지사팀장님이 최종 결재자로 진행되어 O/T 신청 조회가 안됨",cesco9_36.pdf,,cesco9,0.5223229627155881,2024-08-30,2024-08-30
퇴사 후 노트북 반납 방법,"지사에서 데스크탑이나, 노트북 속도가 느려져서 업무 처리에 지장이 생길 경우 수리 요청하는 방법",PC관리,디바이스,1.그룹웨어 → 결재 → 물품관리 → 장비수리 신청서 기안2.결재문서 기안 후 본사 총무팀 박현 매니저님께 수리할 장비 보내기,cesco4_11.pdf,,cesco4,0.5417997551300352,2024-08-30,2024-08-30
세스코 워드 작성 가이드 알려줘,세스톡 바탕 투명도 조절하는 방법,세스톡,세스톡,1.채팅창 시작2.채팅창 상단의 조절바로 투명도 조절이 가능합니다.,cesco11_3.pdf,,cesco11,0.6185243349183603,2024-08-30,2024-08-30
세스코 글씨체 다운 받는 법,겸직자 세스넷 사용 방법,세스넷,세스넷 (메인프레임),"1.기존 사용하던 그룹웨어 ID / PW 로 로그인('기존ID_1'로 새로 생성한 ID는 그룹웨어 로그인할 경우에만 사용)2.오른쪽 하단의 부서변경 버튼 클릭3.겸직 부서 선택 후 확인※인사관리 → 근로시간관리 → O/T 승인 화면에 지사원 O/T 신청건 조회 불가 (지사장님의경우)※O/T 신청, 승인의 경우 겸직자에 대한 로직이 반영 되어있지 않음※지사장이 없는 지사의 경우, 지사팀장님이 최종 결재자로 진행되어 O/T 신청 조회가 안됨",cesco9_36.pdf,,cesco9,0.6094821688975202,2024-08-30,2024-08-30
세스코 본사 복장 규정 알려줘,지사 주소가 변경이 되었는데 소독증명서 프리뷰 화면 확인 시 예전 지사 주소가 변경되지 않고 그대로 있는 오류,세스넷,"(구)방제관리, 신방제관리",※인사관리팀 임지선 매니저님께 변경 요청,cesco9_21.pdf,,cesco9,0.6171952017774374,2024-08-30,2024-08-30
sc 고객 응대 가이드 알려주세요,SRS 고객제공문서 사후미팅 선택이 불가한 경우.,모바일서비스(SRS),모바일서비스(SRS),※서비스운영팀에 문의,cesco7_13.pdf,,cesco7,0.5458480456847068,2024-08-30,2024-08-30
세스코 복지를 알려주세요,멤버스 인증이 안되는 경우,세스코몰,세스코몰,"※업장의 경우 고객명에 대표자명을 적어 인증이 안되는 경우가 많습니다.1.멤버스 인증 클릭2.고객코드 인증 클릭3.고객코드: 고객코드 입력 / 계약자명: 고객명(업장일 경우 상호명, 가정집은 계약자명) 입력후 고객코드 등록하기",cesco10_0.pdf,,cesco10,0.6187775326392673,2024-08-30,2024-08-30
세스코 직급 체계가 궁금합니다,멤버스 인증이 안되는 경우,세스코몰,세스코몰,"※업장의 경우 고객명에 대표자명을 적어 인증이 안되는 경우가 많습니다.1.멤버스 인증 클릭2.고객코드 인증 클릭3.고객코드: 고객코드 입력 / 계약자명: 고객명(업장일 경우 상호명, 가정집은 계약자명) 입력후 고객코드 등록하기",cesco10_0.pdf,,cesco10,0.6315545187950274,2024-08-30,2024-08-30
명함 신청하는 방법 알려주세요,SRS DE 화면에서 지사 요청 조회 불가할 때 해결 방법,모바일서비스(SRS),모바일서비스(SRS),1.조회할 지사 요청 서비스 요청일자 확인2.SRS → 지사요청등록 → 지사요청 클릭 → 검색기간을 '요청일자 ~ 요청일자' 로 지정 →본부를 '전체' 로 지정 → 조회(조회 목록이 많아 조회가 안된 경우),cesco7_6.pdf,,cesco7,0.56574212963818,2024-08-30,2024-08-30
