0,ProblemDescription,ProblemCategory,ProblemKeyword,Solution,SolutionDoc,AdditionalInfo,Code,L2D_SIM,CreateDate,UpdateDate
사내 교육 인터넷 강의 어디서 보면 되요?,"그룹웨어 접속 시 ""내부정보유출방지 시스템 설치안내(DLP)"" 페이지로 연결되는 경우",그룹웨어,그룹웨어,"※다음 매뉴얼을 순차적으로 진행합니다. (3번까지 진행 후, 동일한 경우 4번 진행)1.DLP 설치 되어있는지 확인2.설치 안되어있는 경우 → http://cesnet.cesco.biz/ 이동 → 설치파일 다운로드3.DLP 로그인 확인 (트레이 아이콘 확인)4.DLP 아이콘 우클릭 → 정책가져오기5.자산값 패치 파일 (클릭) 다운로드 → 실행 → 1분 후 PC 재부팅6.그룹웨어 접속하여 확인",cesco55_10.pdf,,cesco56,1.017374029211342,2024-10-04,2024-10-04
모바일 앱 어디서 받으면 되나요,모바일 앱 설치 주소,모바일서비스(SRS),모바일서비스(SRS),"1.모바일 그룹웨어, 세스톡 설치 주소https://appstore.cesco.co.kr2.모바일 SRS, SFA 설치 주소http://mobile.cesco.biz:8879/appstore※해당 파일들 설치시 사내망으로 인터넷 접속을 하셔서 다운로드를 받으셔야 합니다.(CESCO_USER, CESCO_AP, SSLVPN접속 후 외부 인터넷이나, 핫스팟 연결)",cesco57_0.pdf,,cesco59,0.8348966517992742,2024-10-04,2024-10-04
SRS 로그인이 안됩니다.,사용자를 인증할 수 없습니다. 포털에 사용자 정보를 확인하세요.오류 발생 해결 방법,모바일서비스(SRS),"모바일서비스(SRS), 로그인 오류",※설정 → 휴대전화 정보 → IMEI 번호 확인 후 포털에 사용자 등록 요청,cesco57_2.pdf,,cesco59,0.8876523048381699,2024-10-04,2024-10-04
그룹웨어 비밀번호 찾는 법,"그룹웨어 접속 시 ""내부정보유출방지 시스템 설치안내(DLP)"" 페이지로 연결되는 경우",그룹웨어,그룹웨어,"※다음 매뉴얼을 순차적으로 진행합니다. (3번까지 진행 후, 동일한 경우 4번 진행)1.DLP 설치 되어있는지 확인2.설치 안되어있는 경우 → http://cesnet.cesco.biz/ 이동 → 설치파일 다운로드3.DLP 로그인 확인 (트레이 아이콘 확인)4.DLP 아이콘 우클릭 → 정책가져오기5.자산값 패치 파일 (클릭) 다운로드 → 실행 → 1분 후 PC 재부팅6.그룹웨어 접속하여 확인",cesco55_10.pdf,,cesco56,0.6926272112926907,2024-10-04,2024-10-04
지사 요청 불가능 할 때 해결 방법,SRS DE 화면에서 지사 요청 조회 불가할 때 해결 방법,모바일서비스(SRS),모바일서비스(SRS),1.조회할 지사 요청 서비스 요청일자 확인2.SRS → 지사요청등록 → 지사요청 클릭 → 검색기간을 '요청일자 ~ 요청일자' 로 지정 →본부를 '전체' 로 지정 → 조회(조회 목록이 많아 조회가 안된 경우),cesco57_6.pdf,,cesco59,0.909050986648829,2024-10-04,2024-10-04
설치 확인 등록 중 문제가 발생했습니다 해결 방법,DSS 지사요청등록 최종요청 시 오류 - 응용프로그램에서 처리되지 않은 예외가 발생했습니다.,세스넷,Device Solution System,"※실제 지연은 아니지만 하루 이후에 요청을 할 경우 지연으로 판단하여 오류가 뜬 것이므로,지사요청등록 일정변경사유 선택 후 요청 등록하기",cesco60_27.pdf,,cesco63,0.8519667619525921,2024-10-04,2024-10-04
연장 근무 신청하는 방법,SRS내에서 OT를 신청하지 않았는데 연장근로가 생성되어 연장근로 시간 초과 알람이 올 경우.,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀 이수빈 매니저님께 OT 확인 요청 문의,cesco57_23.pdf,,cesco59,0.8902319325191372,2024-10-04,2024-10-04
연장 근무 신청 안했는데 근로시간 초과 알림 왔을 때,SRS내에서 OT를 신청하지 않았는데 연장근로가 생성되어 연장근로 시간 초과 알람이 올 경우.,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀 이수빈 매니저님께 OT 확인 요청 문의,cesco57_23.pdf,,cesco59,0.8066645657956008,2024-10-04,2024-10-04
세스톡 개인 정보 변경하는 법?,세스톡 개인정보 변경 방법,세스톡,세스톡,※세스톡 개인정보 화면1.그룹웨어 → 개인정보설정 메뉴 클릭2.설정 변경 → 확인(저장)3.저장 후 처리날짜 기준으로 익일 세스톡에 정보 동기화,cesco62_0.pdf,,cesco63,0.5829714151902776,2024-10-04,2024-10-04
세스톡 쪽지 확인 안되는 경우,세스톡 쪽지 확인 및 통합메세지함이 열리지 않는 경우,세스톡,세스톡 오류,1.제어판 → CESCO Talk v559 프로그램 제거2.http://cesnet.cesco.biz/접속 → cesco talk 다운로드,cesco62_6.pdf,,cesco63,0.6475855734699706,2024-10-04,2024-10-04
ehr 로그인시 계정이 잠겼다고 나와요,윈도우 로그인 시 '참조된 계정이 현재 잠겨있으므로 그 계정으로로그온할 수 없습니다.' 메시지 발생,PC관리,PC관리,-비밀번호 5회 오입력으로 계정이 잠긴 상태. 20분 후 로그인 가능.※20분간 올바른 패스워드를 입력하셔도 열리지 않습니다,cesco54_1.pdf,,cesco54,0.6594408888235793,2024-10-04,2024-10-04
근태 신청시 전자 결재 오류가 발생해서 진행되지 않습니다.,"모바일 E-HR로 근태 신청 시 ""작업 중 오류가 발생하였습니다.전자 결재 진행 중 오류가 발생하였습니다. ErrMsg: InterfaceFail"" 라는 메시지와 함께 전자 결재 진행이 되지 않는 오류 발생.",e-hr,"모바일 E-HR, 근태",모바일 근태신청시 결재경로에 인원이 3인 초과일 경우 발생하는 오류입니다. 본인 포함 3명까지만 등록해주세요.,cesco52_2.pdf,,cesco52,0.6344416569222593,2024-10-04,2024-10-04
응답 오류가 발생했습니다 해결 방법,ID/PW가 일치하지 않습니다 오류 발생 해결 방법,모바일서비스(SRS),"모바일서비스(SRS), 로그인 오류",▪ID / PW 가 사번 / 사번 으로 되어있는지 확인▪그룹웨어에서 PW 변경 후 로그인 안내,cesco57_3.pdf,,cesco59,0.8007996719846521,2024-10-04,2024-10-04
게시글 문서 열람 권한이 없어서 안열리는 경우,CAWS 게시글 문서 열람 권한이 없어 확인이 되지 않는 경우,CAWS,CAWS,커뮤니케이션팀 최태웅 책임 매니저님께 권한 부여 문의,cesco51_0.pdf,,cesco51,0.7083847831291502,2024-10-04,2024-10-04
반출 문서 보안 푸는 방법,"DRM 문서 저장, 인쇄 시 오류 해결 방법",보안프로그램,문서보안(DRM),"※문서 저장 및 인쇄가 안되는 경우 DRM 실행 여부 확인이 필요합니다.1.작업표시줄 → 숨겨진 아이콘 표시 → DRM 트레이아이콘 보이는지 확인2.(보이지 않는 경우) 윈도우 검색 → DRM 응급복구 검색 → 관리자 권한으로 실행3.문서 재실행※ 문서 재실행 시 DRM 로그인 화면이 나오지 않는 경우, PC 재부팅 후 재확인",cesco58_8.pdf,,cesco59,0.8349710028861514,2024-10-04,2024-10-04
세스코몰 사이트 주소 알려줘,멤버스 인증이 안되는 경우,세스코몰,세스코몰,"※업장의 경우 고객명에 대표자명을 적어 인증이 안되는 경우가 많습니다.1.멤버스 인증 클릭2.고객코드 인증 클릭3.고객코드: 고객코드 입력 / 계약자명: 고객명(업장일 경우 상호명, 가정집은 계약자명) 입력후 고객코드 등록하기",cesco61_0.pdf,,cesco63,0.8291582103917849,2024-10-04,2024-10-04
세스코몰 로그인이 안될 때 어떻게 하지,멤버스 인증이 안되는 경우,세스코몰,세스코몰,"※업장의 경우 고객명에 대표자명을 적어 인증이 안되는 경우가 많습니다.1.멤버스 인증 클릭2.고객코드 인증 클릭3.고객코드: 고객코드 입력 / 계약자명: 고객명(업장일 경우 상호명, 가정집은 계약자명) 입력후 고객코드 등록하기",cesco61_0.pdf,,cesco63,0.8070934954823894,2024-10-04,2024-10-04
사내 보안 프로그램은 뭐 깔면 돼?,그룹웨어 보안 프로그램 무한 재설치 되는 경우,그룹웨어,그룹웨어,"1.제어판 → 프로그램 및 기능 → WebCubeAgent 1.2.4.5 → 제거2.PC 재부팅3.브라우저 (Edge , Chrome) 바로가기 마우스 우클릭 → 관리자 권한으로 실행 → 그룹웨어접속4.보안프로그램 설치 파일 다운로드 → 폴더 열기 → 설치 파일 마우스 우클릭 → 관리자 권한으로 실행5.그룹웨어 접속",cesco55_5.pdf,,cesco56,0.9109216835912842,2024-10-04,2024-10-04
세스넷 권한 신청 누구한테 하면 될까요,세스넷 문자메시지 발송인 번호 변경 문의,세스넷,세스넷 (메인프레임),※인사관리팀으로 연락해서 E-HR에 연락처를 변경해야 합니다.※인사팀에서 변경후 EHR 데이터는 바로 이관되는것이 아니기 때문에 2~3일정도 적용되는데시간이 걸립니다.,cesco60_41.pdf,,cesco63,0.8130260745122532,2024-10-04,2024-10-04
PC ip 확인하는 방법,바탕화면에 바로가기 아이콘 만드는 방법,PC관리,PC관리,1.윈도우 버튼 클릭 → 바로가기 만들고 싶은 앱 찾기2.앱 오른쪽 마우스 클릭 → 자세히 → 파일 위치 열기3.앱을 바탕화면에 끌어서 바로가기 만들기,cesco54_12.pdf,,cesco54,0.7379194715444057,2024-10-04,2024-10-04
본사 무선 네트워크 연결 방법,본사의 무선 네트워크 연결 방법,네트워크 및 인터넷,네트워크,"1.작업표시줄 → 네트워크 아이콘 클릭 → 네트워크 및 인터넷 설정2.2. Wi-Fi → 알려진 네트워크 관리 → 새 네트워크 추가(새 네트워크 추가가 안되는 경우, 알려진 네트워크 관리 목록에서 CESCO_User 삭제 후 추가) (새 네트워크 정보) 네트워크 이름: CESCO_User(대소문자 구별), 보안종류: WPA2-개인 AES, 보안 키: cesco15881119, V(체크) 자동으로 연결, V(체크) 이 네트워크에서 브로드캐스팅하지 않는 경우에도 연결3.CESCO_User 연결",cesco56_1.pdf,,cesco56,0.49849136563727353,2024-10-04,2024-10-04
본사에서 와이파이가 잡히지 않을 때 해결법,본사에서 네트워크 연결 시 CESCO_User 와이파이가 보이지 않거나 눌러도 네트워크가 연결되지 않습니다 라고 나올 경우.,네트워크 및 인터넷,네트워크,"윈도우 업데이트를 오래 하지 않아서 생긴 문제입니다.1.설정 → updaet → windows update에서 최신 업데이트 하기2.PC 재부팅 → WIFI → 알려진 네트워크 관리 클릭3.새 네트워크 추가 → 이름: CESCO_User, 보안종류: WP A2-개인 AES, 보안 키:cesco15881119 입력4.CESCO_User 정상 연결 확인",cesco56_2.pdf,,cesco56,0.6492746522357425,2024-10-04,2024-10-04
세스닉 이용 방법,세스톡 바탕 투명도 조절하는 방법,세스톡,세스톡,1.채팅창 시작2.채팅창 상단의 조절바로 투명도 조절이 가능합니다.,cesco62_3.pdf,,cesco63,0.8806131699730619,2024-10-04,2024-10-04
퇴사 후 노트북 반납 방법,"지사에서 데스크탑이나, 노트북 속도가 느려져서 업무 처리에 지장이 생길 경우 수리 요청하는 방법",PC관리,디바이스,1.그룹웨어 → 결재 → 물품관리 → 장비수리 신청서 기안2.결재문서 기안 후 본사 총무팀 박현 매니저님께 수리할 장비 보내기,cesco54_11.pdf,,cesco54,0.9432258590452076,2024-10-04,2024-10-04
세스코 워드 작성 가이드 알려줘,세스톡 바탕 투명도 조절하는 방법,세스톡,세스톡,1.채팅창 시작2.채팅창 상단의 조절바로 투명도 조절이 가능합니다.,cesco62_3.pdf,,cesco63,0.9569329036083782,2024-10-04,2024-10-04
세스코 글씨체 다운 받는 법,세스톡 바탕 투명도 조절하는 방법,세스톡,세스톡,1.채팅창 시작2.채팅창 상단의 조절바로 투명도 조절이 가능합니다.,cesco62_3.pdf,,cesco63,0.9074273190148253,2024-10-04,2024-10-04
세스코 본사 복장 규정 알려줘,멤버스 인증이 안되는 경우,세스코몰,세스코몰,"※업장의 경우 고객명에 대표자명을 적어 인증이 안되는 경우가 많습니다.1.멤버스 인증 클릭2.고객코드 인증 클릭3.고객코드: 고객코드 입력 / 계약자명: 고객명(업장일 경우 상호명, 가정집은 계약자명) 입력후 고객코드 등록하기",cesco61_0.pdf,,cesco63,1.0430170398062695,2024-10-04,2024-10-04
sc 고객 응대 가이드 알려주세요,"세스넷 해외법인 메뉴 진입 시 ""사용자별 권한관리에서 권한을 넣어주세요"" 라는 안내메시지 발생할 경우",세스넷,CESNET-M,1.지사 기술팀장에게 해당 메뉴 권한이 있으므로 지사 기술팀장에게 권한 받기2.본사 해외사업지원팀에 권한 문의,cesco60_13.pdf,,cesco63,0.9458467849469503,2024-10-04,2024-10-04
세스코 복지를 알려주세요,멤버스 인증이 안되는 경우,세스코몰,세스코몰,"※업장의 경우 고객명에 대표자명을 적어 인증이 안되는 경우가 많습니다.1.멤버스 인증 클릭2.고객코드 인증 클릭3.고객코드: 고객코드 입력 / 계약자명: 고객명(업장일 경우 상호명, 가정집은 계약자명) 입력후 고객코드 등록하기",cesco61_0.pdf,,cesco63,1.004940287111371,2024-10-04,2024-10-04
세스코 직급 체계가 궁금합니다,멤버스 인증이 안되는 경우,세스코몰,세스코몰,"※업장의 경우 고객명에 대표자명을 적어 인증이 안되는 경우가 많습니다.1.멤버스 인증 클릭2.고객코드 인증 클릭3.고객코드: 고객코드 입력 / 계약자명: 고객명(업장일 경우 상호명, 가정집은 계약자명) 입력후 고객코드 등록하기",cesco61_0.pdf,,cesco63,0.9527802078214845,2024-10-04,2024-10-04
명함 신청하는 방법 알려주세요,CESNET-M > 주문서 > 주문서등록 > 주문서 탭 > 후불처리 등록 버튼 부여 절차,세스넷,CESNET-M,※전산권한 발급/변경 신청서 기안 후 결재 합의에 최유정 팀장님 추가,cesco60_14.pdf,,cesco63,0.9706735894297793,2024-10-04,2024-10-04
