0,ProblemDescription,ProblemCategory,ProblemKeyword,Solution,SolutionDoc,AdditionalInfo,Code,L2D_SIM,CreateDate,UpdateDate
모니터가 잘 안나와요 교체 되나요,PPT 실행 시 미리보기 화면이 보이지 않는 경우,MS Office 및 기타 프로그램,PPT,1.윈도우 검색(윈도우 + S)→‘DRM 응급복구’ 검색→‘DRM 응급복구’ 관리자 권한으로 실행2.제어판→프로그램 및 기능→Microsoft Office Standard 마우스 우클릭→변경→복구→완료 후 PC 재부팅,cesco46_14.pdf,,cesco46,0.636968762512162,2024-09-26,2024-09-26
이번주 터치센터 점심 시간 알려주세요,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6673390951063491,2024-09-26,2024-09-26
세스넷 권한 신청 누구한테 하면 될까요,한글 파일을 설치하고 싶은 경우,MS Office 및 기타 프로그램,한글,업무지원담당 박현 매니저님께 문의,cesco46_10.pdf,,cesco46,0.6690292862581759,2024-09-26,2024-09-26
정보전략팀 상무님 성함이 궁금합니다,엑셀 하이퍼링크 작동 오류 ‘소속 조직의 정책으로 인해 이 동작을 완료할 수 없습니다. 자세한 내용은 지원 센터에 문의하세요.’오류 메시지 발생,MS Office 및 기타 프로그램,MS Office,1.검색→regedit 검색→레지스트리 편집기 실행2.HKEY_CLASSES_ROOT→.html 클릭→(기본값) 마우스 우클릭→수정3.값 데이터에 htmlfile 입력→확인4.하이퍼링크 작동 확인,cesco46_9.pdf,,cesco46,0.6649234351918711,2024-09-26,2024-09-26
세스코 연혁을 알 수 있을까요,엑셀이나 워드 등 파일을 열었을 때 “호환 모드가 설정되어 있어서 이 프로그램을 실행할 수 없습니다. 호환 모드를 해제한 다음다시 시도하십시오.” 오류 메시지 발생,MS Office 및 기타 프로그램,MS Office,1.Adobe Acrobat→속성 클릭2.호환성 클릭3.‘호환 모드’에 ‘이 프로그램을 실행할 호환 모드’가 체크되어 있는 경우→‘모든 사용자에 대한 설정 변경’ 버튼 클릭4.‘이 프로그램을 실행할 호환 모드’ 체크 해제 후 확인→파일이 잘 열리는지 확인,cesco46_11.pdf,,cesco46,0.7033237176466836,2024-09-26,2024-09-26
회장님 성함이 궁금합니다.,한글 파일을 설치하고 싶은 경우,MS Office 및 기타 프로그램,한글,업무지원담당 박현 매니저님께 문의,cesco46_10.pdf,,cesco46,0.6891621307868018,2024-09-26,2024-09-26
보안 프로그램 다운 받는 가이드 필요합니다.,한글 파일을 설치하고 싶은 경우,MS Office 및 기타 프로그램,한글,업무지원담당 박현 매니저님께 문의,cesco46_10.pdf,,cesco46,0.6058419338841932,2024-09-26,2024-09-26
인터넷 연결이 안되는데 해결해주세요,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6182526921137695,2024-09-26,2024-09-26
사내 교육 인터넷 강의 어디서 보면 되요?,한글 파일을 설치하고 싶은 경우,MS Office 및 기타 프로그램,한글,업무지원담당 박현 매니저님께 문의,cesco46_10.pdf,,cesco46,0.6628589269626971,2024-09-26,2024-09-26
모바일 앱 어디서 받으면 되나요,PPT를 실행하여 작업 시 해당 앱이 다운되는 경우,MS Office 및 기타 프로그램,PPT,1.윈도우 검색(윈도우 + S)→‘DRM 응급복구’ 검색→‘DRM 응급복구’ 관리자 권한으로 실행2.제어판→프로그램 및 기능→Microsoft Office Standard 마우스 우클릭→변경→복구→완료 후 PC 재부팅,cesco46_13.pdf,,cesco46,0.6376790487134503,2024-09-26,2024-09-26
SRS 로그인이 안됩니다.,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6527938888694433,2024-09-26,2024-09-26
그룹웨어 비밀번호 찾는 법,그룹웨어 게시물에 첨부된 문서 실행 시 빈 화면으로 보이는 문서열람 오류,MS Office 및 기타 프로그램,MS Office,1.문서 실행→파일→옵션2.보안 센터→보안 센터 설정3.제한된 보기→‘인터넷에서 가져온 파일에 대해 제한된 보기 사용’ 체크 해제→확인4.문서 재실행,cesco46_6.pdf,,cesco46,0.6653034508100033,2024-09-26,2024-09-26
지사 요청 불가능 할 때 해결 방법,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6031832968253447,2024-09-26,2024-09-26
설치 확인 등록 중 문제가 발생했습니다 해결 방법,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.5620755607608631,2024-09-26,2024-09-26
연장 근무 신청하는 방법,한글 파일을 설치하고 싶은 경우,MS Office 및 기타 프로그램,한글,업무지원담당 박현 매니저님께 문의,cesco46_10.pdf,,cesco46,0.6680345112514483,2024-09-26,2024-09-26
연장 근무 신청 안했는데 근로시간 초과 알림 왔을 때,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6594734949970603,2024-09-26,2024-09-26
세스톡 개인 정보 변경하는 법?,엑셀 하이퍼링크 작동 오류 ‘소속 조직의 정책으로 인해 이 동작을 완료할 수 없습니다. 자세한 내용은 지원 센터에 문의하세요.’오류 메시지 발생,MS Office 및 기타 프로그램,MS Office,1.검색→regedit 검색→레지스트리 편집기 실행2.HKEY_CLASSES_ROOT→.html 클릭→(기본값) 마우스 우클릭→수정3.값 데이터에 htmlfile 입력→확인4.하이퍼링크 작동 확인,cesco46_9.pdf,,cesco46,0.6873358400465946,2024-09-26,2024-09-26
세스톡 쪽지 확인 안되는 경우,PPT 실행 시 미리보기 화면이 보이지 않는 경우,MS Office 및 기타 프로그램,PPT,1.윈도우 검색(윈도우 + S)→‘DRM 응급복구’ 검색→‘DRM 응급복구’ 관리자 권한으로 실행2.제어판→프로그램 및 기능→Microsoft Office Standard 마우스 우클릭→변경→복구→완료 후 PC 재부팅,cesco46_14.pdf,,cesco46,0.6298514188291566,2024-09-26,2024-09-26
ehr 로그인시 계정이 잠겼다고 나와요,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6682211861811524,2024-09-26,2024-09-26
근태 신청시 전자 결재 오류가 발생해서 진행되지 않습니다.,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6144067920208812,2024-09-26,2024-09-26
응답 오류가 발생했습니다 해결 방법,PDF 파일 열람 오류,MS Office 및 기타 프로그램,PDF,"1.PDF 파일 형식에 맞는 연결 프로그램을 지정하세요. 연결 프로그램을 사용자가 지정하지 않는경우, Microsoft Edge 로 되어 있습니다. Adobe Acrobat Reader 로 변경하여 .pdf 파일을실행해주세요.2.DRM 이 최신버전으로 설치되어있는지 확인 후, 구버전으로 설치되어 있다면 삭제 과정 없이 최신버전으로 설치해주세요. DRM 은 ""http://cesnet.cesco.biz/""에 접속하여 문서보안 시스템윈도우 비트 확인 후 맞는 파일을 설치하고 배포툴 다운로드도 설치하세요.",cesco46_0.pdf,Adobe Acrobat Reader DC 설치 방법 참고Adobe Acrobat Reader DC 기본 앱 설정 방법 참고Chrome 에서 Adobe Acrobat Reader DC 로 연결 방법 참고EDGE 에서 Adobe Acrobat Reader DC 로 연결 방법 참고,cesco46,0.5993435049682543,2024-09-26,2024-09-26
게시글 문서 열람 권한이 없어서 안열리는 경우,PPT 실행 시 미리보기 화면이 보이지 않는 경우,MS Office 및 기타 프로그램,PPT,1.윈도우 검색(윈도우 + S)→‘DRM 응급복구’ 검색→‘DRM 응급복구’ 관리자 권한으로 실행2.제어판→프로그램 및 기능→Microsoft Office Standard 마우스 우클릭→변경→복구→완료 후 PC 재부팅,cesco46_14.pdf,,cesco46,0.5674473632230915,2024-09-26,2024-09-26
반출 문서 보안 푸는 방법,Edge에서 Adobe Acrobat Reader DC로 연결하는 방법,MS Office 및 기타 프로그램,PDF,"1.설정→쿠키 및 사이트 권한→PDF 문서2.항상 PDF 파일 다운로드 활성화, PDF 보기 설정 활성화 해제",cesco46_4.pdf,,cesco46,0.6033978146621256,2024-09-26,2024-09-26
세스코몰 사이트 주소 알려줘,Chrome에서 Adobe Acrobat Reader DC로 연결하는 방법,MS Office 및 기타 프로그램,PDF,1.Chrome→설정→개인 정보 보호 및 보안→사이트 설정2.추가 컨텐츠 설정→PDF 문서3.Chrome에서 PDF 열기,cesco46_3.pdf,,cesco46,0.6886046811199816,2024-09-26,2024-09-26
세스코몰 로그인이 안될 때 어떻게 하지,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6608065725739173,2024-09-26,2024-09-26
사내 보안 프로그램은 뭐 깔면 돼?,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6379853738286155,2024-09-26,2024-09-26
세스넷 권한 신청 누구한테 하면 될까요,한글 파일을 설치하고 싶은 경우,MS Office 및 기타 프로그램,한글,업무지원담당 박현 매니저님께 문의,cesco46_10.pdf,,cesco46,0.6690292862581759,2024-09-26,2024-09-26
PC ip 확인하는 방법,Chrome에서 Adobe Acrobat Reader DC로 연결하는 방법,MS Office 및 기타 프로그램,PDF,1.Chrome→설정→개인 정보 보호 및 보안→사이트 설정2.추가 컨텐츠 설정→PDF 문서3.Chrome에서 PDF 열기,cesco46_3.pdf,,cesco46,0.6425488126150554,2024-09-26,2024-09-26
본사 무선 네트워크 연결 방법,Edge에서 Adobe Acrobat Reader DC로 연결하는 방법,MS Office 및 기타 프로그램,PDF,"1.설정→쿠키 및 사이트 권한→PDF 문서2.항상 PDF 파일 다운로드 활성화, PDF 보기 설정 활성화 해제",cesco46_4.pdf,,cesco46,0.606714185981963,2024-09-26,2024-09-26
본사에서 와이파이가 잡히지 않을 때 해결법,PPT 실행 시 미리보기 화면이 보이지 않는 경우,MS Office 및 기타 프로그램,PPT,1.윈도우 검색(윈도우 + S)→‘DRM 응급복구’ 검색→‘DRM 응급복구’ 관리자 권한으로 실행2.제어판→프로그램 및 기능→Microsoft Office Standard 마우스 우클릭→변경→복구→완료 후 PC 재부팅,cesco46_14.pdf,,cesco46,0.6040760388857684,2024-09-26,2024-09-26
세스닉 이용 방법,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6638356662863766,2024-09-26,2024-09-26
퇴사 후 노트북 반납 방법,Adobe Acrobat Reader DC 설치 방법,MS Office 및 기타 프로그램,PDF,"1.""https://get.adobe.com/kr/reader/?promoid=KSWLH""에 접속하여 AdobePDF 다운로드 클릭.2.Adobe 정품 옵션, 추가 기능 더 보기 옵션 크 해제 후 Acrobat Reader 다운로드클릭하여 설치",cesco46_1.pdf,,cesco46,0.6668898362902055,2024-09-26,2024-09-26
세스코 워드 작성 가이드 알려줘,엑셀이나 워드 등 파일을 열었을 때 “호환 모드가 설정되어 있어서 이 프로그램을 실행할 수 없습니다. 호환 모드를 해제한 다음다시 시도하십시오.” 오류 메시지 발생,MS Office 및 기타 프로그램,MS Office,1.Adobe Acrobat→속성 클릭2.호환성 클릭3.‘호환 모드’에 ‘이 프로그램을 실행할 호환 모드’가 체크되어 있는 경우→‘모든 사용자에 대한 설정 변경’ 버튼 클릭4.‘이 프로그램을 실행할 호환 모드’ 체크 해제 후 확인→파일이 잘 열리는지 확인,cesco46_11.pdf,,cesco46,0.6773402142459934,2024-09-26,2024-09-26
세스코 글씨체 다운 받는 법,한글 파일을 설치하고 싶은 경우,MS Office 및 기타 프로그램,한글,업무지원담당 박현 매니저님께 문의,cesco46_10.pdf,,cesco46,0.636431272236303,2024-09-26,2024-09-26
세스코 본사 복장 규정 알려줘,엑셀 하이퍼링크 작동 오류 ‘소속 조직의 정책으로 인해 이 동작을 완료할 수 없습니다. 자세한 내용은 지원 센터에 문의하세요.’오류 메시지 발생,MS Office 및 기타 프로그램,MS Office,1.검색→regedit 검색→레지스트리 편집기 실행2.HKEY_CLASSES_ROOT→.html 클릭→(기본값) 마우스 우클릭→수정3.값 데이터에 htmlfile 입력→확인4.하이퍼링크 작동 확인,cesco46_9.pdf,,cesco46,0.6784240116164899,2024-09-26,2024-09-26
sc 고객 응대 가이드 알려주세요,한글 파일을 설치하고 싶은 경우,MS Office 및 기타 프로그램,한글,업무지원담당 박현 매니저님께 문의,cesco46_10.pdf,,cesco46,0.6406944748957744,2024-09-26,2024-09-26
세스코 복지를 알려주세요,MS Office 사용 중 ‘이 응용 프로그램의 라이선스를 찾지 못했습니다. 복구를 시도했지만 실패했거나 취소되었습니다.Microsoft Office가 종료됩니다.’ 또는 ‘사용 허가되지 않은 제품’입니다. 오류 메시지 발생,MS Office 및 기타 프로그램,MS Office,1.PC를 재부팅합니다. (재부팅해도 동일한 경우 2번부터 진행)2.제어판→프로그램 및 기능→Microsoft Office Standard 마우스 우클릭→변경,cesco46_5.pdf,,cesco46,0.6974843213838421,2024-09-26,2024-09-26
세스코 직급 체계가 궁금합니다,제어판 실행 시 “운영 체제가 현재 이 응용 프로그램을 실행하도록 구성되지 않았습니다.” 오류 메시지가 뜨는 경우,MS Office 및 기타 프로그램,제어판,Microsoft Office가 정상적으로 설치되지 않은 경우 발생할 수 있는 오류입니다.오류 메시지 ‘닫기’ 버튼 작동이 안될 수도 있으니 오류 메시지 창을 닫지 않고 Microsoft Office 삭제를 진행합니다.1.제어판→프로그램→프로그램 제거→‘Microsoft Office Standard 2016’ 제거2.PC 재부팅,cesco46_12.pdf,,cesco46,0.6730214030559541,2024-09-26,2024-09-26
명함 신청하는 방법 알려주세요,한글 파일을 설치하고 싶은 경우,MS Office 및 기타 프로그램,한글,업무지원담당 박현 매니저님께 문의,cesco46_10.pdf,,cesco46,0.6245016972600445,2024-09-26,2024-09-26
